,joint_name,degrees_offset,variance,end_effector_accuracy,end_effector_precision
111,wrist_pitch,0,0.176934050151632,0.0,0.0
112,wrist_pitch,5,0.5362761734027284,0.017805241191222256,3.6917218027066926e-06
113,wrist_pitch,10,0.9874340507845739,0.03557658909385329,1.473879097878522e-05
114,wrist_pitch,15,1.4445210334515386,0.05328021493710307,3.30571326614029e-05
115,wrist_pitch,20,1.9007502789022923,0.07088241886297057,5.8507333209438476e-05
116,wrist_pitch,25,2.3541127765090484,0.08834969407583906,9.08957012294692e-05
117,wrist_pitch,30,2.8033710183424576,0.10564879062456586,0.00012997574168423215
118,wrist_pitch,35,3.247509794203188,0.1227467786956541,0.0001754500318686924
119,wrist_pitch,40,3.685603987732458,0.13961111129702433,0.0002269724849764198
120,wrist_pitch,45,4.116775062573228,0.15620968621306386,0.00028415098402915584
121,wrist_pitch,50,4.540175516578509,0.17251090711301859,0.00034655036612378786
122,wrist_pitch,55,4.954982363783818,0.18848374369640475,0.00041369573428479947
123,wrist_pitch,60,5.360394392604755,0.20409779076094914,0.00048507607171700216
124,wrist_pitch,65,5.755631940025193,0.2193233260806199,0.0005601481309519116
125,wrist_pitch,70,6.1399371203011235,0.23413136698357329,0.0006383405682890012
126,wrist_pitch,75,6.512574023224124,0.24849372552231647,0.0007190582920662509
127,wrist_pitch,80,6.872830011235177,0.2623830621310679,0.0008016869916670225
128,wrist_pitch,85,7.220016996401359,0.27577293766817434,0.0008855978127947817
129,wrist_pitch,90,7.553472188121676,0.2886378637445204,0.0009701521434340042
130,wrist_pitch,95,7.872559199981552,0.30095335124212497,0.0010547064740732276
131,wrist_pitch,100,8.176669463911113,0.31269595693056995,0.0011386172952009867
132,wrist_pitch,105,8.46522316531289,0.32384332809252114,0.001221245994801757
133,wrist_pitch,110,8.737670112123906,0.3343742450733967,0.0013019637185790064
134,wrist_pitch,115,8.99349110258332,0.34426866167418535,0.0013801561559160973
135,wrist_pitch,120,9.232198520956143,0.35350774331052565,0.0014552282151510069
136,wrist_pitch,125,9.453337612134288,0.36207390286540764,0.0015266085525832084
137,wrist_pitch,130,9.656487020061359,0.36995083416725,0.0015937539207442216
138,wrist_pitch,135,9.841259523423188,0.37712354302962414,0.001656153302838854
139,wrist_pitch,140,10.00730332181869,0.3835783757935404,0.0017133318018915894
140,wrist_pitch,145,10.154302112751925,0.389303045317964,0.0017648542549993193
141,wrist_pitch,150,10.281975771988193,0.3942866543690863,0.0018103285451837774
142,wrist_pitch,155,10.390081210633394,0.39851971636382844,0.0018494085856385412
143,wrist_pitch,160,10.478412458416397,0.4019941734280921,0.0018817969536585712
144,wrist_pitch,165,10.546801266663076,0.40470341173538027,0.001907247154206607
145,wrist_pitch,170,10.59511736802262,0.40664227409659187,0.0019255654958892261
146,wrist_pitch,175,10.623268732974266,0.40780706977702463,0.0019366125650653052
147,wrist_pitch,180,10.631201863629173,0.40819558152189817,0.0019403042868680097
148,wrist_yaw,0,0.176934050151632,0.0,0.0
149,wrist_yaw,5,0.38361251389665657,0.006014853120813858,6.673422488940225e-33
150,wrist_yaw,10,0.7094044705617812,0.012018256626850358,4.8136963863913e-33
151,wrist_yaw,15,1.0407931048897108,0.017998782698324604,1.715281356719882e-33
152,wrist_yaw,20,1.371680647746056,0.023945047063948642,1.0682892660272949e-33
153,wrist_yaw,25,1.7005843806599064,0.02984573067153893,1.3842621475283258e-33
154,wrist_yaw,30,2.026578282695143,0.03568960123447553,3.605100114649857e-33
155,wrist_yaw,35,2.3489079745837596,0.041465534612997956,2.6000054249227684e-33
156,wrist_yaw,40,2.6668906912668247,0.047162535989637634,5.543067121189513e-33
157,wrist_yaw,45,2.9798821466037992,0.052769760798477755,1.1615764977085516e-33
